2025-01-29 13:32:59 - $GPCHC,2351,297190.00,0.00,0.92,1.03,0.52,-0.09,0.10,-0.0180,0.0160,0.9998,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,16,0,00,0,0002*50

2025-01-29 13:33:00 - $GPCHC,2351,297191.00,0.00,0.94,1.12,0.46,-0.09,0.05,-0.0195,0.0164,0.9995,0.00000000,0.00000000,0.00,0.000,0.000,0.000,0.000,16,0,00,0,0002*5B

2025-01-29 13:33:01 - $GPCHC,2351,297192.00,0.00,0.88,1.02,0.49,-0.05,0.01,-0.0177,0.0154,0.9978,38.69214678,35.62002851,1359.29,-0.361,0.008,-0.548,0.361,15,0,61,0,0002*69

2025-01-29 13:33:02 - $GPCHC,2351,297193.00,0.00,0.91,1.01,0.52,-0.03,0.00,-0.0175,0.0158,0.9976,38.69172257,35.62065223,1445.87,0.201,-0.177,-0.131,0.268,15,0,61,0,0002*68

2025-01-29 13:33:03 - $GPCHC,2351,297194.00,0.00,0.92,1.08,0.53,-0.07,0.06,-0.0189,0.0160,1.0005,38.69172920,35.62064808,1435.40,-0.185,0.037,-0.127,0.188,16,0,61,0,0002*6D

2025-01-29 13:33:04 - $GPCHC,2351,297195.00,0.00,0.93,1.06,0.52,-0.10,0.06,-0.0185,0.0162,0.9991,38.69172802,35.62064879,1432.40,0.014,-0.080,0.211,0.081,16,0,61,0,0002*40

2025-01-29 13:33:05 - $GPCHC,2351,297196.00,0.00,0.92,1.08,0.51,-0.11,0.03,-0.0189,0.0161,0.9998,38.69172214,35.62065253,1430.75,0.017,-0.057,0.232,0.059,19,0,61,0,0002*45

2025-01-29 13:33:06 - $GPCHC,2351,297197.00,0.00,0.90,1.06,0.52,-0.09,-0.00,-0.0186,0.0158,0.9994,38.69216134,35.62034600,1415.04,0.001,-0.016,-0.040,0.016,16,0,61,0,0002*4E

2025-01-29 13:33:07 - $GPCHC,2351,297198.00,0.00,0.91,1.03,0.49,-0.05,0.02,-0.0180,0.0158,0.9992,38.69217038,35.62031228,1409.47,-0.024,-0.045,0.231,0.051,19,0,61,0,0002*68

2025-01-29 13:33:08 - $GPCHC,2351,297199.00,0.00,0.91,1.04,0.52,-0.10,0.06,-0.0182,0.0159,0.9992,38.69217661,35.62032480,1410.35,-0.038,0.020,-0.237,0.043,15,0,61,0,0002*60

2025-01-29 13:33:09 - $GPCHC,2351,297200.00,0.00,0.91,1.06,0.51,-0.09,0.08,-0.0184,0.0159,0.9992,38.69217883,35.62030587,1407.14,0.009,-0.007,-0.066,0.011,16,0,61,0,0002*64

2025-01-29 13:33:10 - $GPCHC,2351,297201.00,0.00,0.91,1.06,0.54,-0.10,0.07,-0.0186,0.0159,0.9990,38.69217839,35.62030588,1406.92,-0.049,0.015,-0.207,0.051,16,0,61,0,0002*60

2025-01-29 13:33:11 - $GPCHC,2351,297202.00,0.00,0.93,1.10,0.51,-0.09,0.04,-0.0192,0.0163,1.0003,38.69217757,35.62030635,1406.90,0.011,-0.000,0.108,0.011,16,0,61,0,0002*43

2025-01-29 13:33:12 - $GPCHC,2351,297203.00,0.00,0.91,1.04,0.50,-0.08,0.06,-0.0181,0.0159,0.9988,38.69217754,35.62030634,1406.90,-0.032,0.051,-0.121,0.060,19,0,61,0,0002*66

2025-01-29 13:33:13 - $GPCHC,2351,297204.00,0.00,0.91,1.04,0.52,-0.08,0.06,-0.0181,0.0159,0.9991,38.69217653,35.62030799,1406.50,0.039,0.101,-0.040,0.108,21,0,61,0,0002*47

2025-01-29 13:33:14 - $GPCHC,2351,297205.00,0.00,0.92,1.06,0.52,-0.10,0.08,-0.0186,0.0160,0.9992,38.69217656,35.62030791,1406.48,-0.072,-0.039,0.162,0.082,22,0,61,0,0002*63

2025-01-29 13:33:15 - $GPCHC,2351,297206.00,0.00,0.91,1.06,0.54,-0.09,0.06,-0.0186,0.0159,0.9996,38.69217650,35.62030798,1406.48,-0.113,-0.320,0.111,0.340,20,0,61,0,0002*64

2025-01-29 13:33:16 - $GPCHC,2351,297207.00,0.00,0.92,1.05,0.51,-0.08,0.04,-0.0184,0.0161,0.9996,38.69217642,35.62030786,1406.48,-0.044,-0.038,0.383,0.058,19,0,61,0,0002*66

2025-01-29 13:33:17 - $GPCHC,2351,297208.00,0.00,0.92,1.06,0.52,-0.06,0.11,-0.0185,0.0160,0.9993,38.69217638,35.62030789,1406.50,-0.068,-0.029,-0.104,0.074,20,0,61,0,0002*47

2025-01-29 13:33:18 - $GPCHC,2351,297209.00,0.00,0.92,1.05,0.51,-0.08,0.07,-0.0184,0.0160,0.9993,38.69217642,35.62030780,1406.46,-0.016,0.025,0.105,0.029,21,0,61,0,0002*40

2025-01-29 13:33:19 - $GPCHC,2351,297210.00,0.00,0.91,1.07,0.53,-0.09,0.04,-0.0186,0.0159,0.9993,38.69217637,35.62030780,1406.47,0.030,-0.117,0.177,0.121,21,0,61,0,0002*4A

2025-01-29 13:33:20 - $GPCHC,2351,297211.00,0.00,0.92,1.04,0.51,-0.10,0.05,-0.0181,0.0160,0.9986,38.69217638,35.62030789,1406.47,-0.028,-0.033,0.208,0.043,20,0,61,0,0002*63

2025-01-29 13:33:21 - $GPCHC,2351,297212.00,0.00,0.91,1.07,0.51,-0.10,0.03,-0.0186,0.0160,0.9995,38.69217638,35.62030788,1406.47,-0.058,-0.146,-0.051,0.157,22,0,61,0,0002*43

